"","matchname","min","air_dragon","Team","Time","Type","Time_int"
"1","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_1",0,"bDragons",29.564,"AIR_DRAGON",30
"2","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_10",0,"bDragons",29.564,"AIR_DRAGON",30
"3","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_11",0,"bDragons",29.564,"AIR_DRAGON",30
"4","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_12",0,"bDragons",29.564,"AIR_DRAGON",30
"5","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_13",0,"bDragons",29.564,"AIR_DRAGON",30
"6","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_14",0,"bDragons",29.564,"AIR_DRAGON",30
"7","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_15",0,"bDragons",29.564,"AIR_DRAGON",30
"8","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_16",0,"bDragons",29.564,"AIR_DRAGON",30
"9","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_17",0,"bDragons",29.564,"AIR_DRAGON",30
"10","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_18",0,"bDragons",29.564,"AIR_DRAGON",30
"11","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_19",0,"bDragons",29.564,"AIR_DRAGON",30
"12","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_2",0,"bDragons",29.564,"AIR_DRAGON",30
"13","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_20",0,"bDragons",29.564,"AIR_DRAGON",30
"14","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_21",0,"bDragons",29.564,"AIR_DRAGON",30
"15","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_22",0,"bDragons",29.564,"AIR_DRAGON",30
"16","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_23",0,"bDragons",29.564,"AIR_DRAGON",30
"17","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_24",0,"bDragons",29.564,"AIR_DRAGON",30
"18","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_25",0,"bDragons",29.564,"AIR_DRAGON",30
"19","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_26",0,"bDragons",29.564,"AIR_DRAGON",30
"20","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_27",0,"bDragons",29.564,"AIR_DRAGON",30
"21","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_28",0,"bDragons",29.564,"AIR_DRAGON",30
"22","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_29",0,"bDragons",29.564,"AIR_DRAGON",30
"23","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_3",0,"bDragons",29.564,"AIR_DRAGON",30
"24","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_30",1,"bDragons",29.564,"AIR_DRAGON",30
"25","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_31",1,"bDragons",29.564,"AIR_DRAGON",30
"26","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_32",1,"bDragons",29.564,"AIR_DRAGON",30
"27","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_33",1,"bDragons",29.564,"AIR_DRAGON",30
"28","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_34",1,"bDragons",29.564,"AIR_DRAGON",30
"29","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_35",1,"bDragons",29.564,"AIR_DRAGON",30
"30","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_36",1,"bDragons",29.564,"AIR_DRAGON",30
"31","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_37",1,"bDragons",29.564,"AIR_DRAGON",30
"32","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_38",1,"bDragons",29.564,"AIR_DRAGON",30
"33","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_39",1,"bDragons",29.564,"AIR_DRAGON",30
"34","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_4",0,"bDragons",29.564,"AIR_DRAGON",30
"35","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_40",1,"bDragons",29.564,"AIR_DRAGON",30
"36","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_41",1,"bDragons",29.564,"AIR_DRAGON",30
"37","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_42",1,"bDragons",29.564,"AIR_DRAGON",30
"38","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_43",1,"bDragons",29.564,"AIR_DRAGON",30
"39","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_44",1,"bDragons",29.564,"AIR_DRAGON",30
"40","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_45",1,"bDragons",29.564,"AIR_DRAGON",30
"41","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_46",1,"bDragons",29.564,"AIR_DRAGON",30
"42","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_47",1,"bDragons",29.564,"AIR_DRAGON",30
"43","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_48",1,"bDragons",29.564,"AIR_DRAGON",30
"44","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_49",1,"bDragons",29.564,"AIR_DRAGON",30
"45","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_5",0,"bDragons",29.564,"AIR_DRAGON",30
"46","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_50",1,"bDragons",29.564,"AIR_DRAGON",30
"47","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_51",1,"bDragons",29.564,"AIR_DRAGON",30
"48","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_52",1,"bDragons",29.564,"AIR_DRAGON",30
"49","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_53",1,"bDragons",29.564,"AIR_DRAGON",30
"50","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_54",1,"bDragons",29.564,"AIR_DRAGON",30
"51","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_55",1,"bDragons",29.564,"AIR_DRAGON",30
"52","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_56",1,"bDragons",29.564,"AIR_DRAGON",30
"53","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_57",1,"bDragons",29.564,"AIR_DRAGON",30
"54","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_58",1,"bDragons",29.564,"AIR_DRAGON",30
"55","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_59",1,"bDragons",29.564,"AIR_DRAGON",30
"56","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_6",0,"bDragons",29.564,"AIR_DRAGON",30
"57","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_60",1,"bDragons",29.564,"AIR_DRAGON",30
"58","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_7",0,"bDragons",29.564,"AIR_DRAGON",30
"59","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_8",0,"bDragons",29.564,"AIR_DRAGON",30
"60","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d","min_9",0,"bDragons",29.564,"AIR_DRAGON",30
"61","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_1",0,"bDragons",27.469,"AIR_DRAGON",28
"62","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_10",0,"bDragons",27.469,"AIR_DRAGON",28
"63","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_11",0,"bDragons",27.469,"AIR_DRAGON",28
"64","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_12",0,"bDragons",27.469,"AIR_DRAGON",28
"65","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_13",0,"bDragons",27.469,"AIR_DRAGON",28
"66","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_14",0,"bDragons",27.469,"AIR_DRAGON",28
"67","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_15",0,"bDragons",27.469,"AIR_DRAGON",28
"68","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_16",0,"bDragons",27.469,"AIR_DRAGON",28
"69","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_17",0,"bDragons",27.469,"AIR_DRAGON",28
"70","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_18",0,"bDragons",27.469,"AIR_DRAGON",28
"71","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_19",0,"bDragons",27.469,"AIR_DRAGON",28
"72","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_2",0,"bDragons",27.469,"AIR_DRAGON",28
"73","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_20",0,"bDragons",27.469,"AIR_DRAGON",28
"74","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_21",0,"bDragons",27.469,"AIR_DRAGON",28
"75","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_22",0,"bDragons",27.469,"AIR_DRAGON",28
"76","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_23",0,"bDragons",27.469,"AIR_DRAGON",28
"77","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_24",0,"bDragons",27.469,"AIR_DRAGON",28
"78","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_25",0,"bDragons",27.469,"AIR_DRAGON",28
"79","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_26",0,"bDragons",27.469,"AIR_DRAGON",28
"80","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_27",0,"bDragons",27.469,"AIR_DRAGON",28
"81","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_28",1,"bDragons",27.469,"AIR_DRAGON",28
"82","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_29",1,"bDragons",27.469,"AIR_DRAGON",28
"83","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_3",0,"bDragons",27.469,"AIR_DRAGON",28
"84","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_30",1,"bDragons",27.469,"AIR_DRAGON",28
"85","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_31",1,"bDragons",27.469,"AIR_DRAGON",28
"86","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_32",1,"bDragons",27.469,"AIR_DRAGON",28
"87","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_33",1,"bDragons",27.469,"AIR_DRAGON",28
"88","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_34",1,"bDragons",27.469,"AIR_DRAGON",28
"89","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_35",1,"bDragons",27.469,"AIR_DRAGON",28
"90","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_36",1,"bDragons",27.469,"AIR_DRAGON",28
"91","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_37",1,"bDragons",27.469,"AIR_DRAGON",28
"92","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_38",1,"bDragons",27.469,"AIR_DRAGON",28
"93","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_39",1,"bDragons",27.469,"AIR_DRAGON",28
"94","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_4",0,"bDragons",27.469,"AIR_DRAGON",28
"95","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_40",1,"bDragons",27.469,"AIR_DRAGON",28
"96","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_41",1,"bDragons",27.469,"AIR_DRAGON",28
"97","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_42",1,"bDragons",27.469,"AIR_DRAGON",28
"98","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_43",1,"bDragons",27.469,"AIR_DRAGON",28
"99","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_44",1,"bDragons",27.469,"AIR_DRAGON",28
"100","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_45",1,"bDragons",27.469,"AIR_DRAGON",28
"101","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_46",1,"bDragons",27.469,"AIR_DRAGON",28
"102","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_47",1,"bDragons",27.469,"AIR_DRAGON",28
"103","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_48",1,"bDragons",27.469,"AIR_DRAGON",28
"104","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_49",1,"bDragons",27.469,"AIR_DRAGON",28
"105","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_5",0,"bDragons",27.469,"AIR_DRAGON",28
"106","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_50",1,"bDragons",27.469,"AIR_DRAGON",28
"107","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_51",1,"bDragons",27.469,"AIR_DRAGON",28
"108","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_52",1,"bDragons",27.469,"AIR_DRAGON",28
"109","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_53",1,"bDragons",27.469,"AIR_DRAGON",28
"110","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_54",1,"bDragons",27.469,"AIR_DRAGON",28
"111","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_55",1,"bDragons",27.469,"AIR_DRAGON",28
"112","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_56",1,"bDragons",27.469,"AIR_DRAGON",28
"113","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_57",1,"bDragons",27.469,"AIR_DRAGON",28
"114","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_58",1,"bDragons",27.469,"AIR_DRAGON",28
"115","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_59",1,"bDragons",27.469,"AIR_DRAGON",28
"116","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_6",0,"bDragons",27.469,"AIR_DRAGON",28
"117","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_60",1,"bDragons",27.469,"AIR_DRAGON",28
"118","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_7",0,"bDragons",27.469,"AIR_DRAGON",28
"119","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_8",0,"bDragons",27.469,"AIR_DRAGON",28
"120","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081","min_9",0,"bDragons",27.469,"AIR_DRAGON",28
"121","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_1",0,"bDragons",16.419,"AIR_DRAGON",17
"122","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_10",0,"bDragons",16.419,"AIR_DRAGON",17
"123","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_11",0,"bDragons",16.419,"AIR_DRAGON",17
"124","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_12",0,"bDragons",16.419,"AIR_DRAGON",17
"125","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_13",0,"bDragons",16.419,"AIR_DRAGON",17
"126","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_14",0,"bDragons",16.419,"AIR_DRAGON",17
"127","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_15",0,"bDragons",16.419,"AIR_DRAGON",17
"128","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_16",0,"bDragons",16.419,"AIR_DRAGON",17
"129","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_17",1,"bDragons",16.419,"AIR_DRAGON",17
"130","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_18",1,"bDragons",16.419,"AIR_DRAGON",17
"131","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_19",1,"bDragons",16.419,"AIR_DRAGON",17
"132","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_2",0,"bDragons",16.419,"AIR_DRAGON",17
"133","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_20",1,"bDragons",16.419,"AIR_DRAGON",17
"134","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_21",1,"bDragons",16.419,"AIR_DRAGON",17
"135","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_22",1,"bDragons",16.419,"AIR_DRAGON",17
"136","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_23",1,"bDragons",16.419,"AIR_DRAGON",17
"137","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_24",1,"bDragons",16.419,"AIR_DRAGON",17
"138","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_25",1,"bDragons",16.419,"AIR_DRAGON",17
"139","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_26",1,"bDragons",16.419,"AIR_DRAGON",17
"140","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_27",1,"bDragons",16.419,"AIR_DRAGON",17
"141","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_28",1,"bDragons",16.419,"AIR_DRAGON",17
"142","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_29",1,"bDragons",16.419,"AIR_DRAGON",17
"143","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_3",0,"bDragons",16.419,"AIR_DRAGON",17
"144","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_30",1,"bDragons",16.419,"AIR_DRAGON",17
"145","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_31",1,"bDragons",16.419,"AIR_DRAGON",17
"146","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_32",1,"bDragons",16.419,"AIR_DRAGON",17
"147","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_33",1,"bDragons",16.419,"AIR_DRAGON",17
"148","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_34",1,"bDragons",16.419,"AIR_DRAGON",17
"149","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_35",1,"bDragons",16.419,"AIR_DRAGON",17
"150","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_36",1,"bDragons",16.419,"AIR_DRAGON",17
"151","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_37",1,"bDragons",16.419,"AIR_DRAGON",17
"152","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_38",1,"bDragons",16.419,"AIR_DRAGON",17
"153","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_39",1,"bDragons",16.419,"AIR_DRAGON",17
"154","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_4",0,"bDragons",16.419,"AIR_DRAGON",17
"155","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_40",1,"bDragons",16.419,"AIR_DRAGON",17
"156","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_41",1,"bDragons",16.419,"AIR_DRAGON",17
"157","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_42",1,"bDragons",16.419,"AIR_DRAGON",17
"158","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_43",1,"bDragons",16.419,"AIR_DRAGON",17
"159","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87","min_44",1,"bDragons",16.419,"AIR_DRAGON",17
